userId,carId,rating
154,472,5
154,553,3
154,1167,5
154,4168,3
154,4419,1
154,2651,3
154,1725,4
154,729,3
154,1741,3
154,4550,3
154,4173,3
154,539,5
154,43,5
154,2805,4
154,4431,5
154,382,5
154,1565,3
154,3896,3
154,1832,4
154,1218,3
154,2612,5
154,215,3
154,1901,4
154,4645,5
154,1631,4
154,4539,3
154,3984,5
154,2501,3
154,336,3
154,1705,3
154,4558,4
154,2784,1
154,1218,4
154,4490,4
154,2785,3
154,4133,3
154,2330,4
154,3867,3
154,3710,5
154,3137,3
154,371,3
154,3896,5
154,3896,4
154,4242,1
154,2638,5
154,2849,1
154,4460,5
154,147,5
154,2759,3
154,4077,3
154,44,4
154,1229,5
154,1796,1
154,4812,3
154,1171,5
154,1839,3
154,4311,5
154,3769,5
154,2372,3
154,613,3
154,308,5
154,2687,5
154,2696,1
155,2093,3
155,4101,3
155,2387,4
155,3186,5
155,3152,2
155,4248,5
155,526,3
155,1975,5
155,572,3
155,4417,3
155,696,3
155,1428,3
155,2946,3
155,1506,5
155,3298,4
155,3628,3
155,529,4
155,3508,4
155,2159,3
155,2008,3
155,144,3
155,707,3
155,1699,3
155,9,3
155,2668,3
155,3500,4
155,3113,5
155,468,5
155,515,3
155,246,4
155,2950,2
155,4236,5
155,939,5
155,2946,5
155,3618,3
155,1501,3
155,3190,5
155,3509,5
155,4335,2
155,3023,3
155,2036,3
155,3113,3
155,1995,5
155,202,3
155,1591,3
155,2670,5
155,1393,3
155,4695,3
155,1731,3
155,1512,3
155,2560,5
155,1778,3
155,274,3
155,1449,3
155,498,4
155,1957,3
155,322,5
155,409,5
155,2766,4
155,1930,3
155,4322,3
155,2941,5
155,2084,3
155,2988,5
155,3942,4
155,1724,4
155,4303,3
155,1004,3
155,19,3
155,2996,3
155,216,3
155,2185,3
155,2494,3
155,1659,4
155,18,5
156,3717,1
156,3525,1
156,3482,3
156,1008,3
156,4746,3
156,4069,2
156,1528,1
156,1010,1
156,3745,1
156,1285,2
156,3961,2
156,3033,5
156,2664,3
156,2437,2
156,2286,5
156,3991,2
156,2603,3
156,490,1
156,4194,1
156,4000,3
156,3030,5
156,2225,1
156,1836,3
156,701,1
156,1198,1
156,2827,1
156,819,3
156,2246,2
156,602,3
156,1919,5
156,506,3
156,995,2
156,3352,5
156,3291,1
156,3051,4
156,4852,5
156,3932,1
156,721,5
156,1989,2
156,1798,1
156,3149,3
156,3583,2
156,3473,3
156,615,3
156,2101,2
156,2615,2
156,2759,1
156,1776,1
156,507,5
156,32,1
156,3584,4
156,2752,3
156,3677,3
156,861,1
156,1168,5
156,3370,3
156,4290,1
156,538,2
156,1590,3
156,4091,1
156,1311,2
156,2401,5
156,2526,3
156,161,2
156,1139,3
156,4589,2
156,491,1
156,104,3
156,4103,2
156,38,5
156,4819,2
156,3472,3
156,1998,2
156,3363,3
156,2094,1
156,2441,1
156,3106,3
156,259,1
157,4230,3
157,1168,3
157,4787,3
157,1271,4
157,2756,4
157,1145,1
157,3627,3
157,752,1
157,4407,1
157,2017,1
157,3654,4
157,1738,3
157,2378,4
157,693,4
157,2409,3
157,3051,3
157,2482,2
157,4017,1
157,3678,4
157,3880,2
157,423,1
157,540,1
157,797,3
157,1595,3
157,721,3
157,4246,1
157,2409,3
157,1202,2
157,4125,4
157,507,5
157,4669,3
157,3948,1
157,1886,2
157,4559,3
157,1520,3
157,6,1
157,38,5
157,3723,4
157,1874,3
157,785,4
157,828,4
157,819,4
157,2143,3
157,1679,2
157,3150,4
157,731,5
157,309,5
157,2492,5
157,4660,4
157,2664,5
157,3909,2
157,3762,2
157,426,2
157,4750,2
157,3183,2
157,309,5
157,3352,3
157,3382,5
157,3648,3
157,1702,3
157,3480,1
157,31,5
157,2673,2
157,579,3
157,1067,3
157,828,5
157,3066,3
157,376,2
157,3791,2
157,3978,2
157,4787,3
157,3129,2
157,524,1
157,2099,3
157,2291,1
157,2681,3
158,1059,4
158,1363,5
158,4557,1
158,510,1
158,1308,3
158,4405,3
158,2329,4
158,3828,3
158,21,4
158,766,4
158,3186,5
158,4,3
158,907,5
158,2708,2
158,99,3
158,3269,3
158,1576,1
158,4663,5
158,1386,3
158,4820,4
158,1182,4
158,599,5
158,625,3
158,3308,5
158,3918,5
158,2008,3
158,2092,3
158,1065,3
158,3222,5
158,467,3
158,23,3
158,2739,3
158,2564,3
158,4793,1
158,1883,5
158,1163,5
158,2918,4
158,99,3
158,4769,3
158,4390,4
158,2482,5
158,177,5
158,3711,5
158,3280,3
158,287,3
158,1626,5
158,358,3
158,1290,3
158,1759,3
158,2106,5
158,1983,3
158,3001,4
158,415,5
158,4343,5
158,1242,4
158,1082,4
158,361,5
158,120,4
158,4416,4
158,1736,4
158,4792,3
158,4859,1
158,1555,3
158,1527,3
158,4686,5
158,283,5
158,1868,4
158,3892,5
158,910,5
158,4116,4
158,1730,3
158,4583,3
158,3252,3
158,2166,2
158,3315,3
158,2979,5
158,4005,5
158,1837,5
158,1776,5
158,2219,5
158,1495,4
158,2225,3
158,503,3
159,3801,3
159,908,3
159,776,3
159,1082,4
159,4219,3
159,2179,3
159,4699,5
159,1564,5
159,148,3
159,736,3
159,2285,3
159,2150,3
159,1699,5
159,1259,3
160,607,4
160,4038,3
160,3526,3
160,4395,3
160,4199,3
160,3771,5
160,275,3
160,1159,4
160,4608,3
160,2545,4
160,4695,4
160,424,4
160,2431,3
160,4499,3
160,934,3
160,2507,5
160,3490,3
160,3240,5
160,4869,3
160,385,2
160,1340,5
160,1393,5
160,4674,3
160,1464,4
161,1096,3
161,1302,3
161,4685,5
161,4813,3
161,1870,3
161,2868,4
161,2386,3
161,3931,5
161,3255,5
161,3917,5
161,4624,3
161,1354,3
161,4678,3
161,2390,3
161,1878,4
161,4494,5
161,3915,3
161,4862,1
161,3154,5
161,4149,3
161,627,3
161,3624,3
161,2630,3
161,3763,5
161,2662,3
161,4692,3
161,2864,3
161,1668,3
161,88,2
161,3740,3
161,3865,5
161,1824,4
161,4594,3
161,667,4
161,4804,3
161,3201,4
161,3201,3
161,3575,4
161,1195,3
161,1929,3
161,4459,5
161,3177,4
162,4810,3
162,4338,3
162,2559,3
162,11,4
162,2316,3
162,1059,3
162,560,3
162,4584,3
162,2616,5
162,2285,5
162,89,3
162,4541,4
162,2715,5
162,1276,5
162,498,3
162,1046,3
162,4116,4
162,2559,3
162,108,3
162,1827,4
162,3228,1
162,2593,4
162,4516,3
162,4030,3
162,4655,5
162,2979,5
162,3408,5
162,3308,3
162,3876,3
162,3412,3
162,66,3
162,4593,5
162,445,3
162,755,3
162,1782,3
162,1628,5
162,4181,3
162,4603,5
162,2415,5
162,1509,4
162,90,4
162,3598,5
162,3348,4
162,3291,5
162,2013,3
162,3190,4
162,4027,3
162,3549,4
162,4839,3
162,961,3
162,274,5
163,2897,3
163,1134,1
163,3486,5
163,3613,3
163,3360,3
163,1195,3
163,1110,5
163,3203,3
163,1618,3
163,364,1
163,2307,3
163,3605,3
164,3889,3
164,4804,1
164,2525,2
164,2021,5
164,3354,3
164,1099,3
165,4422,3
165,923,3
165,3292,3
165,176,3
165,735,3
165,2425,3
165,1717,5
165,788,5
165,1855,5
165,1262,3
165,4393,3
165,753,5
165,4383,5
165,1329,2
165,4225,4
165,852,1
165,4303,4
165,859,5
165,601,5
165,4515,3
165,1456,4
165,3590,3
165,190,5
165,3281,3
165,1168,2
165,334,5
165,754,5
165,2784,4
165,1599,5
165,686,3
165,932,4
165,2337,3
165,587,5
165,4207,3
165,4078,3
165,2527,4
165,2940,5
165,3316,3
165,3142,5
165,4786,5
165,2178,5
165,1050,3
165,701,5
165,1619,4
165,2028,5
165,2974,3
165,3337,4
165,3873,3
165,3394,4
165,2306,5
165,952,3
165,2293,5
165,202,3
165,206,5
165,1456,3
165,3529,4
165,4325,5
165,792,3
165,1582,3
165,4257,4
165,401,3
165,4425,5
165,4371,4
165,3528,4
165,2473,5
165,4424,3
165,83,5
165,2037,4
166,3252,5
166,4801,3
166,798,3
166,2385,4
166,2331,3
166,4088,3
166,3661,3
166,2065,5
166,1358,3
166,1185,3
166,1513,5
166,1849,3
166,3126,3
166,722,5
166,1683,5
166,2444,3
166,2973,5
166,2009,4
166,1335,4
166,4227,4
166,2734,3
166,310,5
166,3619,3
166,946,5
166,1528,5
166,3853,5
166,3085,3
166,3994,3
166,2571,3
166,4323,3
166,1544,5
166,3104,4
166,1848,1
166,3670,4
166,3157,3
166,1730,3
166,3232,3
166,389,3
166,4609,5
166,3803,3
166,801,4
166,2943,4
166,4301,3
166,3290,4
166,114,3
166,1089,3
166,83,3
166,2959,2
166,2296,4
166,164,3
166,1446,3
166,2443,3
166,2928,4
166,4210,5
166,3997,1
166,289,5
166,523,4
166,4577,5
166,3738,5
166,3687,3
166,2599,4
166,2815,3
166,120,5
166,1967,5
166,2758,5
166,3126,4
166,694,4
166,3877,5
166,4614,3
166,4523,3
166,2486,3
166,9,5
166,2560,3
166,549,5
166,3895,5
166,547,5
166,3095,3
166,2474,3
166,1077,3
167,2608,3
167,3244,3
167,3097,5
167,4335,4
167,559,3
167,4409,5
167,3523,3
167,4352,3
167,2563,1
167,4645,1
167,3299,3
167,1707,2
167,3444,5
167,2640,4
167,1092,3
167,4848,3
167,788,2
167,2140,4
167,3538,3
167,905,3
167,2138,4
167,1647,3
167,2724,5
167,1752,4
167,2503,1
167,2538,3
167,2138,3
167,2014,3
167,1052,3
167,920,2
167,1474,3
167,3498,4
167,4488,3
167,4247,5
167,3236,5
167,3097,3
167,1816,2
167,2948,3
167,930,3
167,3917,3
167,3523,3
167,3398,5
167,3715,4
168,3674,3
168,3460,5
168,448,1
168,2581,1
168,2381,1
168,2210,5
168,4362,1
168,677,1
168,2697,4
168,3480,1
168,2073,5
168,497,1
168,469,5
168,573,1
168,992,1
168,628,3
168,579,3
168,1702,5
168,2270,1
168,4830,3
168,582,1
168,2475,3
168,2116,1
168,1597,5
168,183,3
168,3006,1
168,2518,3
168,1139,3
168,1595,5
168,4262,1
168,4701,1
168,183,3
168,3495,3
168,3584,3
168,2244,1
168,3968,2
168,1045,3
168,1277,2
168,2435,4
168,4591,5
168,2435,3
168,2779,1
168,1425,2
168,3336,5
168,2120,2
168,4269,2
168,4643,1
168,1771,2
168,506,4
168,4622,2
168,925,3
168,1106,2
168,4833,1
168,970,1
168,3161,2
168,872,5
168,3774,1
168,1967,2
168,3064,5
168,550,3
168,4848,1
168,1002,1
168,628,3
168,4000,3
168,3851,3
168,628,4
168,2286,3
168,4767,1
168,4026,1
168,183,5
168,2574,1
168,4802,5
168,3464,2
168,4574,1
168,652,3
168,2470,1
168,4586,2
168,1304,1
168,41,2
168,38,5
168,2349,1
168,3756,2
168,4000,3
168,4852,3
168,1874,5
169,4157,1
169,2636,1
169,3593,3
169,3826,2
169,3473,3
169,1233,1
169,712,1
169,1271,4
169,3209,1
169,3946,2
169,2435,4
169,426,2
169,4550,2
169,2020,4
169,1702,3
169,3584,3
169,3403,1
169,2398,1
169,706,1
169,3077,1
169,2240,3
169,3310,5
169,1070,3
169,3007,1
169,467,1
169,425,1
169,996,3
169,2199,3
169,4867,4
169,2910,2
169,4720,1
169,3472,3
169,3485,5
169,4195,1
169,4602,1
169,687,4
169,3328,1
169,828,3
169,780,4
169,2091,2
169,3447,4
169,3198,1
169,1365,3
169,3516,4
169,676,1
169,1023,3
169,271,2
169,2683,3
169,3057,1
169,4591,5
169,3726,1
169,3460,4
169,3447,3
169,3505,3
169,2229,1
169,1266,1
169,2489,3
169,1029,3
169,500,1
170,3606,4
170,3254,3
170,2786,1
170,2863,3
170,4808,1
170,4357,3
170,3658,4
170,2641,4
170,195,4
170,3203,3
170,4100,3
170,3651,3
170,4010,4
171,534,1
171,1166,5
171,313,3
171,1061,4
171,67,3
171,3131,3
171,3081,4
171,3727,3
171,3227,3
171,4794,3
171,3756,3
171,3196,4
171,1617,5
171,2753,2
171,3506,3
171,3216,3
171,3335,5
171,4478,3
171,4502,5
171,2684,2
171,653,5
171,4010,5
171,1084,2
171,185,4
171,1166,5
171,1977,4
171,87,2
171,1096,3
171,2622,4
171,3327,3
171,3586,2
171,3968,4
171,810,3
171,1378,3
171,548,1
171,3548,3
171,3779,4
171,1602,4
171,139,3
171,794,3
171,315,3
171,264,5
171,2868,5
171,2743,5
172,4751,1
172,1066,4
172,1868,2
172,4588,2
172,2199,3
172,1520,3
172,4152,5
172,616,3
172,3365,1
172,3149,4
172,1684,1
172,2420,3
172,4631,1
172,872,3
172,1970,1
172,791,4
172,884,4
172,2856,3
172,4152,3
172,3461,3
172,860,5
172,2409,5
172,652,5
172,1225,5
172,2993,1
172,2067,2
172,602,4
172,2073,4
172,1148,4
172,739,5
172,3169,2
172,4518,1
172,73,5
172,3576,3
172,3193,2
172,2664,3
172,816,2
172,4015,4
172,1738,5
172,3634,5
172,811,1
172,2407,5
172,2830,1
172,4612,1
172,1365,3
172,2417,1
172,602,4
172,4669,5
172,1597,5
172,2222,1
172,4289,2
172,4000,3
172,3435,1
172,3310,4
173,2782,3
173,4431,5
173,4196,2
173,4474,3
173,1014,5
173,1932,3
173,901,5
173,2485,3
173,2082,1
173,196,3
173,147,5
173,1851,5
173,953,5
173,16,5
173,554,3
173,4403,3
173,3226,2
173,2547,3
173,3557,3
173,1986,5
173,4599,3
173,3879,1
173,3489,5
173,212,4
173,1927,5
173,2613,4
173,1523,3
173,4403,5
173,2769,5
173,3428,2
173,1227,4
173,95,5
173,889,3
173,4571,5
173,63,2
173,4648,1
173,2990,3
173,2962,5
173,4645,3
173,2362,5
173,733,5
173,571,3
173,196,3
173,2357,5
173,2077,4
173,1327,5
173,1523,3
173,385,4
173,4727,3
173,1002,2
173,1928,2
173,901,3
173,3073,3
173,2687,4
174,4660,3
174,2497,5
174,687,4
174,2999,4
174,965,2
174,1773,5
174,1344,3
174,4802,5
174,3321,1
174,884,3
174,3998,3
174,189,1
174,1665,2
174,2445,5
174,2655,4
174,4313,1
174,476,4
174,3473,5
174,2491,5
174,257,3
174,3654,5
174,1524,2
174,4230,4
174,880,5
174,1174,5
174,2335,3
174,4347,2
174,1836,5
174,1365,4
174,4206,2
174,4230,3
174,2427,4
174,2457,3
174,3034,5
174,366,3
174,73,3
174,2979,2
174,1597,3
174,731,3
174,2447,3
174,2232,1
174,650,1
174,3447,4
174,387,3
174,1702,3
174,3988,2
174,2401,4
174,3593,3
174,2424,4
174,2020,3
174,2526,5
174,2588,3
174,4787,4
174,4477,1
174,1490,2
174,3066,5
174,278,1
174,2342,5
174,1139,4
174,772,2
174,1256,5
174,1919,5
174,2164,3
174,3369,3
174,1168,3
174,778,1
174,3723,3
174,628,4
174,2683,3
174,2182,2
174,3656,1
174,380,3
175,4713,5
175,898,3
175,300,5
175,499,3
175,2396,3
175,4081,1
175,435,5
175,4240,4
175,4612,3
175,3207,5
175,918,5
175,1090,4
175,1911,1
175,1040,5
175,437,3
175,1320,4
175,655,5
175,336,5
175,3849,4
175,2596,3
175,800,1
175,916,4
175,1350,3
175,4471,3
175,839,5
175,2544,3
175,2330,5
175,17,5
175,2181,3
175,998,3
175,1044,2
175,3811,1
176,73,5
176,1307,3
176,1148,5
176,4088,1
176,506,3
176,3677,3
176,4353,1
176,3399,1
176,387,5
176,524,1
176,55,3
176,1213,1
176,4679,1
176,4755,2
176,257,3
176,3066,5
176,3966,2
176,855,2
176,2232,1
176,925,3
176,3045,5
176,2129,3
176,3677,3
176,387,3
176,2354,5
176,3673,5
176,2407,3
176,243,1
176,2526,5
176,2445,5
176,1148,3
176,1748,3
176,585,2
176,2603,3
176,4129,1
176,2751,1
176,4557,1
176,436,2
176,833,2
176,4587,2
176,1568,2
176,2497,5
176,4328,5
176,579,3
176,739,5
176,872,3
176,4591,3
176,1874,3
176,3496,5
176,4787,5
176,4789,3
176,3447,5
176,3698,3
176,301,2
176,4230,4
176,31,3
176,1168,4
176,3654,3
176,2420,3
176,925,3
176,2826,1
176,4802,3
176,628,4
176,3901,1
176,1225,3
176,2099,5
177,3559,3
177,4008,3
177,2936,3
177,3540,5
177,3792,5
177,3729,4
177,1870,4
177,3668,5
177,2869,5
177,3294,4
177,315,4
177,414,4
177,3183,4
177,692,5
177,3293,3
177,1558,4
177,2307,5
177,3213,5
177,4009,5
177,612,5
177,2003,5
177,3952,4
177,3517,3
177,1290,2
177,350,3
177,3442,3
177,4736,5
177,639,5
177,2081,5
177,1712,3
177,2446,3
177,1163,1
177,1265,4
177,1196,4
177,3555,5
177,362,2
177,559,5
177,3581,3
177,2772,3
177,3475,3
177,357,5
177,3200,3
177,4365,1
177,1996,4
177,718,3
177,4105,5
178,3025,5
178,905,5
178,4472,5
178,3136,3
178,2875,3
178,4764,5
178,3267,2
178,4024,4
178,190,2
178,150,3
178,2251,4
178,4473,5
178,4594,4
178,3018,2
178,2014,3
178,741,5
178,3245,3
178,3245,3
178,2467,1
178,1813,5
178,2027,2
178,2724,3
178,1907,3
178,2497,1
178,3475,4
178,341,1
178,2067,1
178,2609,5
178,2661,4
178,3294,3
178,1636,3
178,3283,5
178,3469,5
178,4757,3
178,216,2
178,4554,5
178,3651,3
178,2608,5
178,2937,3
178,2811,3
178,3763,3
178,4865,3
178,1909,3
178,876,3
178,1337,3
178,4289,3
178,1616,5
178,4208,5
178,3443,3
178,3072,4
178,3391,3
178,1720,5
178,3814,5
178,4648,5
178,2627,3
178,1807,5
178,2798,1
178,1478,3
178,960,2
178,2079,4
178,3758,4
178,3275,5
178,3312,3
178,1712,4
178,2676,3
178,4274,1
178,3443,3
178,3694,3
178,311,3
178,4187,5
178,3605,4
178,588,5
178,1195,3
178,2452,4
178,3090,3
178,3329,3
178,157,4
178,3728,3
178,3511,1
178,448,4
178,2797,3
179,776,3
179,2375,3
179,375,3
179,4569,3
179,1466,3
179,2715,4
179,181,4
179,961,3
179,3630,5
179,1815,3
179,3826,4
179,3625,3
179,1970,4
179,2135,5
179,772,5
179,3644,4
179,322,5
179,2593,3
179,4616,3
179,2068,3
179,1232,3
179,3610,3
179,2222,3
179,2831,2
179,3069,3
179,4157,5
179,3669,5
179,2102,1
179,2523,3
179,260,5
179,4069,5
179,3112,4
179,2026,4
179,4011,3
179,4226,4
179,2391,4
179,3943,3
179,2829,3
179,1336,3
179,455,4
179,2387,4
179,1868,3
179,4435,4
179,4652,5
179,1790,3
179,132,5
179,3113,3
179,4424,5
179,2410,4
179,4625,3
180,1267,3
180,4027,3
180,4596,5
180,636,4
180,21,4
180,4398,3
180,1923,3
180,1599,5
180,4249,3
180,247,4
180,4595,4
180,2418,3
180,4331,5
180,4752,3
180,113,3
180,2860,1
180,3891,5
180,2097,3
180,4179,3
180,2085,5
180,2141,3
180,2253,3
180,2069,3
180,177,3
180,5,3
180,1266,4
180,3895,5
180,389,3
180,641,5
180,766,5
180,1102,5
180,4520,3
180,1330,3
180,926,4
180,3958,5
180,1467,3
180,1463,5
180,4232,5
180,1743,3
180,3782,5
180,216,4
180,1385,5
180,3757,4
180,4172,5
180,4414,5
180,4671,4
180,3768,4
180,1845,5
180,152,3
180,631,5
180,2715,3
180,4838,4
180,2790,3
180,4469,3
180,920,3
180,2318,3
180,969,3
180,4645,1
180,2973,5
180,2113,5
180,1885,3
181,1967,3
181,578,3
181,1985,3
181,1539,1
181,4286,3
181,1866,3
181,2742,3
181,1440,5
181,393,3
181,3143,3
181,1499,5
181,289,5
181,701,4
181,2051,5
181,4584,5
181,2022,2
181,197,1
181,3382,1
181,283,3
181,3599,3
181,4514,4
181,2084,3
181,3169,4
181,4252,3
181,2929,5
181,3112,3
181,3963,4
181,724,3
181,4806,5
181,4062,5
181,154,3
181,4775,3
181,1717,5
181,2341,3
181,3268,3
181,4578,4
181,3409,3
181,4630,3
181,3843,5
181,4593,4
181,1520,1
181,4203,3
181,399,4
181,569,4
181,3802,5
181,4777,4
181,2095,3
181,274,3
181,2334,5
181,908,3
181,3656,5
181,3104,3
181,4767,3
181,4255,4
181,625,3
181,642,3
181,1252,3
181,1301,3
181,3292,3
181,2393,4
181,3725,3
181,2672,4
181,2443,5
181,2519,3
181,389,5
181,2046,3
181,206,3
181,2556,5
181,1280,3
181,950,3
181,773,4
181,4637,2
181,1862,3
181,1815,5
181,163,4
181,1583,4
181,4588,3
181,1449,3
181,514,5
181,310,5
181,4710,4
181,661,3
182,2485,5
182,3082,5
182,3745,5
182,4599,5
182,900,3
182,2514,3
182,1536,4
182,3684,3
182,1766,3
182,4165,3
182,3591,3
182,1164,5
182,4596,1
182,2990,3
182,2177,5
182,1536,3
182,1279,3
182,895,3
182,1634,3
182,1016,5
182,4190,5
182,166,1
182,548,5
182,3415,3
182,1842,4
182,732,3
182,3889,3
182,2349,4
182,2649,3
182,4851,3
182,1315,5
182,699,3
182,161,3
182,2852,2
182,4431,5
182,1499,1
182,3261,3
182,480,3
182,1322,4
182,3970,3
182,3137,5
182,664,4
182,272,3
182,1376,5
182,1842,4
182,3477,5
182,1190,3
182,1747,3
182,747,4
182,3045,1
182,1395,5
182,161,4
182,54,4
182,4014,3
182,296,1
182,4083,4
182,1060,3
182,1169,3
182,105,5
182,2103,4
182,2950,3
182,1887,3
182,1382,3
182,1851,4
182,1877,4
182,2751,3
182,1767,5
182,3981,5
182,3082,5
182,845,3
182,552,4
182,1090,3
183,1318,3
183,2440,4
183,4026,3
183,1708,3
183,4805,3
183,2367,4
183,1062,3
183,776,3
183,1979,5
184,1905,4
184,2658,4
184,4357,4
184,3153,3
184,3383,3
184,2658,3
184,1722,5
184,4379,3
184,3887,4
184,1200,3
184,3000,3
184,4234,4
184,1796,3
184,2966,3
184,1011,2
184,668,3
184,698,5
184,2627,5
184,457,5
184,3872,3
184,1274,5
184,4368,5
184,3925,3
184,4087,5
184,2453,3
184,3335,3
184,4545,3
184,2717,4
184,3201,3
184,1982,1
184,22,5
184,2242,1
184,139,5
184,4164,3
184,3938,3
184,3964,5
184,723,3
184,2553,5
184,4459,3
184,223,3
184,2237,3
184,2627,5
184,1996,5
185,1433,3
185,3733,5
185,1749,3
185,3749,5
185,1050,4
185,4695,3
185,5,4
185,525,5
185,1626,5
185,2174,3
185,353,5
185,3903,3
185,2195,3
185,2664,1
185,554,2
185,3649,3
185,171,5
185,805,3
185,4303,4
185,3356,3
185,936,5
185,4221,5
185,1434,5
185,3640,5
185,3315,4
185,4194,3
185,152,4
185,2217,3
185,1436,3
185,2018,3
185,181,3
185,2974,3
185,3824,3
185,4155,3
185,2958,5
185,224,4
185,980,5
185,1549,4
185,4300,5
185,4553,5
185,2024,3
185,3304,4
185,4348,3
185,1385,4
185,2972,5
185,642,3
185,2987,5
185,3492,3
185,1694,5
185,558,5
185,4845,4
185,4630,4
186,2864,4
186,590,1
186,4301,1
186,4716,3
186,136,4
186,264,5
186,1195,3
186,130,3
186,2903,4
186,2097,2
186,2863,3
186,3809,3
186,1478,3
186,1926,5
186,61,3
186,3406,4
186,3545,3
186,2169,2
186,582,3
186,3203,3
186,2791,3
186,4247,3
186,2333,3
186,4770,1
186,4454,4
186,1716,4
186,4554,3
186,3152,3
186,1909,3
186,3255,3
186,4187,3
186,2870,4
186,4640,3
186,4251,3
186,559,5
187,2756,3
187,1216,2
187,348,1
187,4597,5
187,2587,1
187,4044,1
187,2262,2
187,2856,5
187,1068,2
187,3006,1
187,245,2
187,1456,2
187,1174,3
187,2752,5
187,4029,1
187,579,5
187,1707,2
187,631,1
187,1595,3
187,4746,4
187,2568,1
187,517,3
187,3218,1
187,2085,2
187,3465,1
187,3896,2
187,2495,4
187,1582,2
187,305,1
187,3627,3
187,4023,1
187,4797,2
187,4170,1
187,812,5
187,3619,1
187,1254,2
187,4310,1
187,687,4
187,2297,1
187,815,2
187,1918,1
187,872,3
187,471,3
187,780,3
187,2770,2
187,1875,2
187,4710,1
187,1738,5
187,3351,1
187,1499,1
187,4867,5
187,3279,1
187,2438,2
187,2491,3
187,1590,5
187,471,3
187,848,2
188,2630,3
188,2708,3
188,4594,4
188,3903,1
188,3117,3
188,3383,3
188,810,4
188,315,3
188,3861,3
188,3199,5
188,3108,4
188,4512,4
188,4247,3
188,3443,3
188,0,3
188,2904,3
188,2035,3
188,914,3
188,2768,3
188,2333,4
188,2717,4
188,1205,1
188,4681,3
188,3067,5
189,136,2
189,862,3
189,4669,3
189,693,4
189,657,4
189,4529,1
189,2628,2
189,1678,2
189,1738,3
189,812,4
189,579,5
189,2752,4
189,1927,2
189,4298,2
189,4444,1
189,1205,5
189,4230,4
189,1168,3
189,2053,2
189,2424,3
189,2447,5
189,4654,1
189,1197,1
189,2907,2
189,4023,1
189,703,4
189,1112,4
189,4621,2
189,4125,4
189,1365,4
189,3015,1
189,3461,3
189,2395,5
189,616,5
189,3865,1
189,4831,4
189,31,4
189,4212,1
189,1023,5
189,2712,5
189,2435,4
189,3078,2
189,4152,4
189,2518,5
189,2876,1
189,230,2
189,2395,3
189,262,1
189,2117,4
189,2931,2
189,3401,3
189,4591,5
189,602,5
189,3033,5
189,4231,1
189,1794,2
189,257,3
190,3566,4
190,13,3
190,2360,3
190,4207,3
190,3113,3
190,2425,3
190,641,3
190,3457,3
190,1937,3
190,2016,5
190,909,4
190,3156,2
190,4315,3
190,2227,3
190,2126,3
190,1864,3
190,1364,3
190,3918,3
190,4745,1
190,2994,5
190,1242,3
190,4373,4
190,1434,5
190,1026,5
190,2456,3
190,4806,3
190,4250,3
190,35,3
190,3397,4
190,1862,5
190,2010,4
190,4221,3
190,2640,1
190,2581,3
190,3353,4
190,1201,5
190,3215,3
190,1508,3
190,3163,5
190,4668,4
190,580,5
190,4579,3
190,4786,5
190,821,5
190,1495,3
190,4253,5
190,4734,4
190,2135,3
190,198,4
190,853,4
190,1303,4
190,4394,4
190,4535,3
190,1543,3
190,3905,3
190,33,4
190,4747,4
190,1334,5
190,1997,5
190,4081,4
190,1340,5
190,1451,4
190,909,3
190,227,3
190,4221,5
190,2623,3
190,4411,3
190,1603,3
190,913,3
190,3719,4
190,3256,5
190,3566,3
190,4286,5
190,2766,5
190,3479,5
190,4608,5
190,1071,3
190,707,3
190,3001,3
190,4758,3
190,4139,3
190,1425,5
190,2118,3
190,3500,4
190,704,5
190,4580,3
190,33,3
191,3691,3
191,3015,5
191,4364,3
191,3238,5
191,2700,5
191,4857,3
191,3708,4
191,1752,5
191,2138,3
191,609,3
191,313,3
191,4741,3
191,3210,3
191,4549,3
191,2619,3
191,2390,5
191,2200,2
191,2191,1
191,3690,4
191,2128,4
191,1,2
191,2822,5
191,723,3
191,3159,3
191,3808,4
191,915,2
191,3580,3
191,639,4
191,4451,3
191,4316,3
191,2986,3
191,3202,3
191,4355,5
191,3122,2
191,232,3
191,2613,2
191,4567,3
191,3739,3
191,3928,3
191,3172,3
191,3745,1
191,2915,4
191,3999,3
191,4557,5
191,1441,4
191,2079,3
191,2081,4
191,2832,5
191,1511,4
191,4638,3
191,4594,3
191,2572,1
191,3384,5
191,3131,4
191,1511,4
191,3497,4
191,3808,3
191,856,3
191,1353,1
191,614,2
191,3834,4
191,1288,4
191,3626,3
191,3265,3
191,3916,4
191,1897,3
191,4754,5
191,3329,3
191,2688,3
191,4213,4
191,1436,1
191,1444,4
191,1626,2
191,1854,3
191,3388,3
191,2755,2
191,3996,3
191,645,3
191,3748,4
191,4760,5
191,3715,3
191,1770,3
191,3322,3
192,3580,3
192,1870,3
192,3090,3
192,3832,3
192,3389,3
192,518,4
192,3383,5
192,3115,4
193,929,4
193,1076,3
193,1369,3
193,3510,4
193,1966,5
193,3696,3
193,339,4
193,1415,4
193,1488,4
193,2954,4
193,4069,1
193,2722,4
193,605,4
193,1940,5
193,2759,3
193,737,3
193,4448,3
193,4812,3
193,918,3
193,3930,5
193,4765,3
193,2808,3
193,1758,5
